month,customer_id,plan_type,seat_count,base_mrr_usd,discount_pct,mrr_usd,arr_usd,contract_type,renewal_month,subscription_status
2025-12-01,CUST-0080,Professional,47,599.0,0.1,982.01,11784.12,Annual,2026-09-01,Active
2026-01-01,CUST-0080,Professional,51,599.0,0.1,1064.44,12773.27,Annual,2027-09-01,Active
2026-02-01,CUST-0080,Professional,47,599.0,0.1,986.88,11842.6,Annual,2027-09-01,Active
2026-03-01,CUST-0080,Professional,52,599.0,0.1,1089.81,13077.67,Annual,2027-09-01,Active
2026-04-01,CUST-0080,Professional,57,599.0,0.1,1193.22,14318.67,Annual,2027-09-01,Active
2026-05-01,CUST-0080,Professional,53,599.0,0.1,1115.37,13384.44,Annual,2027-09-01,Active
2026-06-01,CUST-0080,Professional,52,599.0,0.1,1097.86,13174.3,Annual,2027-09-01,Active
2025-01-01,CUST-0081,Starter,18,149.0,0.0,335.96,4031.58,Monthly,2026-07-01,Active
2025-02-01,CUST-0081,Starter,18,149.0,0.0,336.79,4041.51,Monthly,2026-07-01,Active
2025-03-01,CUST-0081,Starter,18,149.0,0.0,337.62,4051.44,Monthly,2026-07-01,Active
2025-04-01,CUST-0081,Starter,18,149.0,0.0,338.45,4061.37,Monthly,2026-07-01,Active
2025-05-01,CUST-0081,Starter,18,149.0,0.0,339.27,4071.3,Monthly,2026-07-01,Active
2025-06-01,CUST-0081,Starter,18,149.0,0.0,340.1,4081.23,Monthly,2026-07-01,Active
2025-07-01,CUST-0081,Starter,18,149.0,0.0,340.93,4091.16,Monthly,2026-07-01,Active
2025-08-01,CUST-0081,Starter,18,149.0,0.0,341.76,4101.09,Monthly,2026-07-01,Active
2025-09-01,CUST-0081,Starter,16,149.0,0.0,313.6,3763.26,Monthly,2026-07-01,Active
2025-10-01,CUST-0081,Starter,18,149.0,0.0,343.41,4120.95,Monthly,2026-07-01,Active
2025-11-01,CUST-0081,Starter,18,149.0,0.0,344.24,4130.88,Monthly,2026-07-01,Active
2025-12-01,CUST-0081,Starter,18,149.0,0.0,345.07,4140.81,Monthly,2026-07-01,Active
2026-01-01,CUST-0081,Starter,18,149.0,0.0,345.89,4150.74,Monthly,2027-07-01,Active
2026-02-01,CUST-0081,Starter,20,149.0,0.0,376.05,4512.63,Monthly,2027-07-01,Active
2026-03-01,CUST-0081,Starter,20,149.0,0.0,376.95,4523.4,Monthly,2027-07-01,Active
2026-04-01,CUST-0081,Starter,19,149.0,0.0,363.11,4357.35,Monthly,2027-07-01,Active
2026-05-01,CUST-0081,Starter,20,149.0,0.0,378.75,4544.94,Monthly,2027-07-01,Active
2026-06-01,CUST-0081,Starter,20,149.0,0.0,379.64,4555.71,Monthly,2027-07-01,Active
2026-01-01,CUST-0082,Starter,77,149.0,0.1,1041.3,12495.6,Annual,2027-01-01,Active
2026-02-01,CUST-0082,Starter,76,149.0,0.1,1031.27,12375.26,Annual,2027-01-01,Active
2026-03-01,CUST-0082,Starter,79,149.0,0.1,1071.83,12861.99,Annual,2027-01-01,Active
2026-04-01,CUST-0082,Starter,78,149.0,0.1,1061.8,12741.65,Annual,2027-01-01,Active
2026-05-01,CUST-0082,Starter,78,149.0,0.1,1064.44,12773.27,Annual,2027-01-01,Active
2026-06-01,CUST-0082,Starter,80,149.0,0.1,1092.59,13111.07,Annual,2027-01-01,Active
2025-01-01,CUST-0083,Starter,9,149.0,0.0,205.51,2466.15,Monthly,2026-12-01,Active
2025-02-01,CUST-0083,Starter,10,149.0,0.0,220.09,2641.14,Monthly,2026-12-01,Active
2025-03-01,CUST-0083,Starter,10,149.0,0.0,220.64,2647.71,Monthly,2026-12-01,Active
2025-04-01,CUST-0083,Starter,11,149.0,0.0,235.33,2823.96,Monthly,2026-12-01,Active
2025-05-01,CUST-0083,Starter,10,149.0,0.0,221.74,2660.85,Monthly,2026-12-01,Active
2025-06-01,CUST-0083,Starter,10,149.0,0.0,222.28,2667.42,Monthly,2026-12-01,Active
2025-07-01,CUST-0083,Starter,10,149.0,0.0,222.83,2673.99,Monthly,2026-12-01,Active
2025-08-01,CUST-0083,Starter,10,149.0,0.0,223.38,2680.56,Monthly,2026-12-01,Active
2025-09-01,CUST-0083,Starter,10,149.0,0.0,223.93,2687.13,Monthly,2026-12-01,Active
2025-10-01,CUST-0083,Starter,10,149.0,0.0,224.47,2693.7,Monthly,2026-12-01,Active
2025-11-01,CUST-0083,Starter,9,149.0,0.0,210.64,2527.65,Monthly,2026-12-01,Active
2025-12-01,CUST-0083,Starter,10,149.0,0.0,225.57,2706.84,Monthly,2026-12-01,Active
2026-01-01,CUST-0083,Starter,10,149.0,0.0,226.12,2713.41,Monthly,2027-12-01,Active
2026-02-01,CUST-0083,Starter,11,149.0,0.0,241.15,2893.86,Monthly,2027-12-01,Active
2026-03-01,CUST-0083,Starter,12,149.0,0.0,256.26,3075.15,Monthly,2027-12-01,Active
2026-04-01,CUST-0083,Starter,10,149.0,0.0,227.76,2733.12,Monthly,2027-12-01,Active
2026-05-01,CUST-0083,Starter,12,149.0,0.0,257.5,3089.97,Monthly,2027-12-01,Active
2026-06-01,CUST-0083,Starter,11,149.0,0.0,243.48,2921.82,Monthly,2027-12-01,Active
2025-06-01,CUST-0084,Starter,5,149.0,0.0,149.0,1788.0,Monthly,2026-06-01,Active
2025-07-01,CUST-0084,Starter,5,149.0,0.0,149.37,1792.47,Monthly,2026-06-01,Active
2025-08-01,CUST-0084,Starter,5,149.0,0.0,149.74,1796.94,Monthly,2026-06-01,Active
2025-09-01,CUST-0084,Starter,5,149.0,0.0,150.12,1801.41,Monthly,2026-06-01,Active
2025-10-01,CUST-0084,Starter,5,149.0,0.0,150.49,1805.88,Monthly,2026-06-01,Active
2025-11-01,CUST-0084,Starter,5,149.0,0.0,150.86,1810.35,Monthly,2026-06-01,Active
2025-12-01,CUST-0084,Starter,5,149.0,0.0,151.23,1814.82,Monthly,2026-06-01,Active
2026-01-01,CUST-0084,Starter,5,149.0,0.0,151.61,1819.29,Monthly,2027-06-01,Active
2026-02-01,CUST-0084,Starter,5,149.0,0.0,151.98,1823.76,Monthly,2027-06-01,Active
2026-03-01,CUST-0084,Starter,5,149.0,0.0,152.35,1828.23,Monthly,2027-06-01,Active
2026-04-01,CUST-0084,Starter,5,149.0,0.0,152.72,1832.7,Monthly,2027-06-01,Active
2026-05-01,CUST-0084,Starter,5,149.0,0.0,153.1,1837.17,Monthly,2027-06-01,Active
2026-06-01,CUST-0084,Starter,5,149.0,0.0,153.47,1841.64,Monthly,2027-06-01,Active
2025-01-01,CUST-0085,Starter,40,149.0,0.1,583.73,7004.72,Annual,2026-07-01,Active
2025-02-01,CUST-0085,Starter,41,149.0,0.1,597.98,7175.82,Annual,2026-07-01,Active
2025-03-01,CUST-0085,Starter,41,149.0,0.1,599.45,7193.45,Annual,2026-07-01,Active
2025-04-01,CUST-0085,Starter,41,149.0,0.1,600.92,7211.08,Annual,2026-07-01,Active
2025-05-01,CUST-0085,Starter,45,149.0,0.1,654.05,7848.63,Annual,2026-07-01,Active
2025-06-01,CUST-0085,Starter,40,149.0,0.1,590.92,7090.98,Annual,2026-07-01,Active
2025-07-01,CUST-0085,Starter,42,149.0,0.1,618.31,7419.71,Annual,2026-07-01,Active
2025-08-01,CUST-0085,Starter,41,149.0,0.1,606.8,7281.6,Annual,2026-07-01,Active
2025-09-01,CUST-0085,Starter,39,149.0,0.1,582.19,6986.25,Annual,2026-07-01,Active
2025-10-01,CUST-0085,Starter,38,149.0,0.1,570.52,6846.26,Annual,2026-07-01,Active
2025-11-01,CUST-0085,Starter,40,149.0,0.1,598.1,7177.25,Annual,2026-07-01,Active
2025-12-01,CUST-0085,Starter,42,149.0,0.1,625.81,7509.75,Annual,2026-07-01,Active
2026-01-01,CUST-0085,Starter,40,149.0,0.1,600.98,7211.75,Annual,2027-07-01,Active
2026-02-01,CUST-0085,Starter,44,149.0,0.1,655.21,7862.54,Annual,2027-07-01,Active
2026-03-01,CUST-0085,Starter,47,149.0,0.1,696.47,8357.58,Annual,2027-07-01,Active
2026-04-01,CUST-0085,Starter,44,149.0,0.1,658.34,7900.07,Annual,2027-07-01,Active
2026-05-01,CUST-0085,Starter,46,149.0,0.1,686.49,8237.86,Annual,2027-07-01,Active
2026-06-01,CUST-0085,Starter,49,149.0,0.1,728.09,8737.07,Annual,2027-07-01,Active
2025-12-01,CUST-0086,Professional,25,599.0,0.1,539.1,6469.2,Annual,2026-12-01,Active
2026-01-01,CUST-0086,Professional,25,599.0,0.1,540.45,6485.37,Annual,2027-12-01,Active
2026-02-01,CUST-0086,Professional,25,599.0,0.1,541.8,6501.55,Annual,2027-12-01,Active
2026-03-01,CUST-0086,Professional,25,599.0,0.1,543.14,6517.72,Annual,2027-12-01,Active
2026-04-01,CUST-0086,Professional,25,599.0,0.1,544.49,6533.89,Annual,2027-12-01,Active
2026-05-01,CUST-0086,Professional,25,599.0,0.1,545.84,6550.07,Annual,2027-12-01,Active
2026-06-01,CUST-0086,Professional,25,599.0,0.1,547.19,6566.24,Annual,2027-12-01,Active
2025-01-01,CUST-0087,Starter,12,149.0,0.1,225.08,2700.95,Annual,2026-08-01,Active
2025-02-01,CUST-0087,Starter,13,149.0,0.1,238.42,2861.08,Annual,2026-08-01,Active
2025-03-01,CUST-0087,Starter,13,149.0,0.1,239.01,2868.13,Annual,2026-08-01,Active
2025-04-01,CUST-0087,Starter,12,149.0,0.1,226.75,2720.95,Annual,2026-08-01,Active
2025-05-01,CUST-0087,Starter,13,149.0,0.1,240.19,2882.22,Annual,2026-08-01,Active
2025-06-01,CUST-0087,Starter,13,149.0,0.1,240.77,2889.27,Annual,2026-08-01,Active
2025-07-01,CUST-0087,Starter,12,149.0,0.1,228.41,2740.96,Annual,2026-08-01,Active
2025-08-01,CUST-0087,Starter,12,149.0,0.1,228.97,2747.63,Annual,2026-08-01,Active
2025-09-01,CUST-0087,Starter,12,149.0,0.1,229.52,2754.3,Annual,2026-08-01,Active
2025-10-01,CUST-0087,Starter,13,149.0,0.1,243.12,2917.46,Annual,2026-08-01,Active
2025-11-01,CUST-0087,Starter,13,149.0,0.1,243.71,2924.51,Annual,2026-08-01,Active
2025-12-01,CUST-0087,Starter,12,149.0,0.1,231.19,2774.3,Annual,2026-08-01,Active
2026-01-01,CUST-0087,Starter,13,149.0,0.1,244.88,2938.6,Annual,2027-08-01,Active
2026-02-01,CUST-0087,Starter,14,149.0,0.1,258.64,3103.65,Annual,2027-08-01,Active
2026-03-01,CUST-0087,Starter,14,149.0,0.1,259.26,3111.08,Annual,2027-08-01,Active
2026-04-01,CUST-0087,Starter,14,149.0,0.1,259.88,3118.5,Annual,2027-08-01,Active
2026-05-01,CUST-0087,Starter,14,149.0,0.1,260.49,3125.92,Annual,2027-08-01,Active
2026-06-01,CUST-0087,Starter,13,149.0,0.1,247.82,2973.83,Annual,2027-08-01,Active
2025-01-01,CUST-0088,Starter,13,149.0,0.1,240.19,2882.22,Annual,2026-04-01,Active
2025-02-01,CUST-0088,Starter,12,149.0,0.1,227.86,2734.29,Annual,2026-04-01,Active
2025-03-01,CUST-0088,Starter,12,149.0,0.1,228.41,2740.96,Annual,2026-04-01,Active
2025-04-01,CUST-0088,Starter,12,149.0,0.1,228.97,2747.63,Annual,2026-04-01,Active
2025-05-01,CUST-0088,Starter,12,149.0,0.1,229.52,2754.3,Annual,2026-04-01,Active
2025-06-01,CUST-0088,Starter,13,149.0,0.1,243.12,2917.46,Annual,2026-04-01,Active
2025-07-01,CUST-0088,Starter,12,149.0,0.1,230.64,2767.64,Annual,2026-04-01,Active
2025-08-01,CUST-0088,Starter,13,149.0,0.1,244.3,2931.55,Annual,2026-04-01,Active
2025-09-01,CUST-0088,Starter,12,149.0,0.1,231.75,2780.97,Annual,2026-04-01,Active
2025-10-01,CUST-0088,Starter,12,149.0,0.1,232.3,2787.64,Annual,2026-04-01,Active
2025-11-01,CUST-0088,Starter,13,149.0,0.1,246.06,2952.69,Annual,2026-04-01,Active
2025-12-01,CUST-0088,Starter,13,149.0,0.1,246.65,2959.74,Annual,2026-04-01,Active
2026-01-01,CUST-0088,Starter,14,149.0,0.1,260.49,3125.92,Annual,2027-04-01,Active
2026-02-01,CUST-0088,Starter,13,149.0,0.1,247.82,2973.83,Annual,2027-04-01,Active
2026-03-01,CUST-0088,Starter,13,149.0,0.1,248.41,2980.88,Annual,2027-04-01,Active
2026-04-01,CUST-0088,Starter,13,149.0,0.1,248.99,2987.93,Annual,2027-04-01,Active
2026-05-01,CUST-0088,Starter,14,149.0,0.1,262.97,3155.62,Annual,2027-04-01,Active
2026-06-01,CUST-0088,Starter,14,149.0,0.1,263.59,3163.05,Annual,2027-04-01,Active
2026-01-01,CUST-0089,Starter,11,149.0,0.0,233.0,2796.0,Monthly,2027-01-01,Active
2026-02-01,CUST-0089,Starter,11,149.0,0.0,233.58,2802.99,Monthly,2027-01-01,Active
2026-03-01,CUST-0089,Starter,12,149.0,0.0,248.23,2978.82,Monthly,2027-01-01,Active
2026-04-01,CUST-0089,Starter,11,149.0,0.0,234.75,2816.97,Monthly,2027-01-01,Active
2026-05-01,CUST-0089,Starter,11,149.0,0.0,235.33,2823.96,Monthly,2027-01-01,Active
2026-06-01,CUST-0089,Starter,11,149.0,0.0,235.91,2830.95,Monthly,2027-01-01,Active
2025-05-01,CUST-0090,Starter,11,149.0,0.0,233.0,2796.0,Monthly,2026-05-01,Active
2025-06-01,CUST-0090,Starter,12,149.0,0.0,247.62,2971.41,Monthly,2026-05-01,Active
2025-07-01,CUST-0090,Starter,11,149.0,0.0,234.16,2809.98,Monthly,2026-05-01,Active
2025-08-01,CUST-0090,Starter,11,149.0,0.0,234.75,2816.97,Monthly,2026-05-01,Active
2025-09-01,CUST-0090,Starter,12,149.0,0.0,249.47,2993.64,Monthly,2026-05-01,Active
2025-10-01,CUST-0090,Starter,12,149.0,0.0,250.09,3001.05,Monthly,2026-05-01,Active
2025-11-01,CUST-0090,Starter,14,149.0,0.0,279.12,3349.5,Monthly,2026-05-01,Active
2025-12-01,CUST-0090,Starter,12,149.0,0.0,251.32,3015.87,Monthly,2026-05-01,Active
2026-01-01,CUST-0090,Professional,25,599.0,0.0,610.98,7331.76,Monthly,2027-05-01,Active
2026-02-01,CUST-0090,Professional,25,599.0,0.0,612.48,7349.73,Monthly,2027-05-01,Active
2026-03-01,CUST-0090,Professional,25,599.0,0.0,613.97,7367.7,Monthly,2027-05-01,Active
2026-04-01,CUST-0090,Professional,25,599.0,0.0,615.47,7385.67,Monthly,2027-05-01,Active
2026-05-01,CUST-0090,Professional,25,599.0,0.0,616.97,7403.64,Monthly,2027-05-01,Active
2026-06-01,CUST-0090,Professional,25,599.0,0.0,618.47,7421.61,Monthly,2027-05-01,Active
2025-06-01,CUST-0091,Professional,25,599.0,0.0,599.0,7188.0,Monthly,2026-06-01,Active
2025-07-01,CUST-0091,Professional,25,599.0,0.0,600.5,7205.97,Monthly,2026-06-01,Active
2025-08-01,CUST-0091,Professional,25,599.0,0.0,601.99,7223.94,Monthly,2026-06-01,Active
2025-09-01,CUST-0091,Professional,25,599.0,0.0,603.49,7241.91,Monthly,2026-06-01,Active
2025-10-01,CUST-0091,Professional,25,599.0,0.0,604.99,7259.88,Monthly,2026-06-01,Active
2025-11-01,CUST-0091,Professional,25,599.0,0.0,606.49,7277.85,Monthly,2026-06-01,Active
2025-12-01,CUST-0091,Professional,25,599.0,0.0,607.98,7295.82,Monthly,2026-06-01,Active
2026-01-01,CUST-0091,Professional,25,599.0,0.0,609.48,7313.79,Monthly,2027-06-01,Active
2026-02-01,CUST-0091,Professional,25,599.0,0.0,610.98,7331.76,Monthly,2027-06-01,Active
2026-03-01,CUST-0091,Professional,25,599.0,0.0,612.48,7349.73,Monthly,2027-06-01,Active
2026-04-01,CUST-0091,Professional,25,599.0,0.0,613.97,7367.7,Monthly,2027-06-01,Active
2026-05-01,CUST-0091,Professional,25,599.0,0.0,615.47,7385.67,Monthly,2027-06-01,Active
2026-06-01,CUST-0091,Professional,25,599.0,0.0,616.97,7403.64,Monthly,2027-06-01,Active
2025-03-01,CUST-0092,Starter,10,149.0,0.0,219.0,2628.0,Monthly,2026-03-01,Active
2025-04-01,CUST-0092,Starter,10,149.0,0.0,219.55,2634.57,Monthly,2026-03-01,Active
2025-05-01,CUST-0092,Starter,11,149.0,0.0,234.16,2809.98,Monthly,2026-03-01,Active
2025-06-01,CUST-0092,Starter,11,149.0,0.0,234.75,2816.97,Monthly,2026-03-01,Active
2025-07-01,CUST-0092,Starter,11,149.0,0.0,235.33,2823.96,Monthly,2026-03-01,Active
2025-08-01,CUST-0092,Starter,11,149.0,0.0,235.91,2830.95,Monthly,2026-03-01,Active
2025-09-01,CUST-0092,Starter,11,149.0,0.0,236.49,2837.94,Monthly,2026-03-01,Active
2025-10-01,CUST-0092,Starter,10,149.0,0.0,222.83,2673.99,Monthly,2026-03-01,Active
2025-11-01,CUST-0092,Starter,11,149.0,0.0,237.66,2851.92,Monthly,2026-03-01,Active
2025-12-01,CUST-0092,Starter,11,149.0,0.0,238.24,2858.91,Monthly,2026-03-01,Active
2026-01-01,CUST-0092,Starter,12,149.0,0.0,253.17,3038.1,Monthly,2027-03-01,Active
2026-02-01,CUST-0092,Starter,11,149.0,0.0,239.41,2872.89,Monthly,2027-03-01,Active
2026-03-01,CUST-0092,Starter,11,149.0,0.0,239.99,2879.88,Monthly,2027-03-01,Active
2026-04-01,CUST-0092,Starter,11,149.0,0.0,240.57,2886.87,Monthly,2027-03-01,Active
2026-05-01,CUST-0092,Starter,12,149.0,0.0,255.64,3067.74,Monthly,2027-03-01,Active
2026-06-01,CUST-0092,Starter,12,149.0,0.0,256.26,3075.15,Monthly,2027-03-01,Active
2026-02-01,CUST-0093,Professional,69,599.0,0.1,1410.3,16923.6,Annual,2027-02-01,Active
2026-03-01,CUST-0093,Professional,72,599.0,0.1,1473.37,17680.49,Annual,2027-02-01,Active
2026-04-01,CUST-0093,Professional,71,599.0,0.1,1457.15,17485.79,Annual,2027-02-01,Active
2026-05-01,CUST-0093,Professional,73,599.0,0.1,1500.67,18008.06,Annual,2027-02-01,Active
2026-06-01,CUST-0093,Professional,69,599.0,0.1,1424.4,17092.84,Annual,2027-02-01,Active
2025-01-01,CUST-0094,Professional,25,599.0,0.0,604.99,7259.88,Monthly,2026-09-01,Active
2025-02-01,CUST-0094,Professional,25,599.0,0.0,606.49,7277.85,Monthly,2026-09-01,Active
2025-03-01,CUST-0094,Professional,25,599.0,0.0,607.98,7295.82,Monthly,2026-09-01,Active
2025-04-01,CUST-0094,Professional,25,599.0,0.0,609.48,7313.79,Monthly,2026-09-01,Active
2025-05-01,CUST-0094,Professional,25,599.0,0.0,610.98,7331.76,Monthly,2026-09-01,Active
2025-06-01,CUST-0094,Professional,25,599.0,0.0,612.48,7349.73,Monthly,2026-09-01,Active
2025-07-01,CUST-0094,Professional,25,599.0,0.0,613.97,7367.7,Monthly,2026-09-01,Active
2025-08-01,CUST-0094,Professional,25,599.0,0.0,615.47,7385.67,Monthly,2026-09-01,Active
2025-09-01,CUST-0094,Professional,25,599.0,0.0,616.97,7403.64,Monthly,2026-09-01,Active
2025-10-01,CUST-0094,Professional,25,599.0,0.0,618.47,7421.61,Monthly,2026-09-01,Active
2025-11-01,CUST-0094,Professional,25,599.0,0.0,619.96,7439.58,Monthly,2026-09-01,Active
2025-12-01,CUST-0094,Professional,25,599.0,0.0,621.46,7457.55,Monthly,2026-09-01,Active
2025-01-01,CUST-0095,Enterprise,135,2499.0,0.13,3118.08,37416.96,Annual,2026-01-01,Active
2025-02-01,CUST-0095,Enterprise,131,2499.0,0.13,3017.73,36212.71,Annual,2026-01-01,Active
2025-03-01,CUST-0095,Enterprise,139,2499.0,0.13,3242.09,38905.08,Annual,2026-01-01,Active
2025-04-01,CUST-0095,Enterprise,142,2499.0,0.13,3331.67,39980.06,Annual,2026-01-01,Active
2025-05-01,CUST-0095,Enterprise,143,2499.0,0.13,3367.18,40406.14,Annual,2026-01-01,Active
2025-06-01,CUST-0095,Enterprise,152,2499.0,0.13,3621.28,43455.33,Annual,2026-01-01,Active
2025-07-01,CUST-0095,Enterprise,138,2499.0,0.13,3246.97,38963.7,Annual,2026-01-01,Active
2025-08-01,CUST-0095,Enterprise,136,2499.0,0.13,3200.09,38401.06,Annual,2026-01-01,Active
2025-09-01,CUST-0095,Enterprise,140,2499.0,0.13,3317.99,39815.86,Annual,2026-01-01,Active
2025-10-01,CUST-0095,Enterprise,157,2499.0,0.13,3794.93,45539.12,Annual,2026-01-01,Active
2025-11-01,CUST-0095,Enterprise,158,2499.0,0.13,3831.85,45982.2,Annual,2026-01-01,Active
2025-12-01,CUST-0095,Enterprise,152,2499.0,0.13,3674.93,44099.11,Annual,2026-01-01,Active
2026-01-01,CUST-0095,Enterprise,156,2499.0,0.13,3794.98,45539.8,Annual,2027-01-01,Active
2026-02-01,CUST-0095,Enterprise,166,2499.0,0.13,4082.66,48991.92,Annual,2027-01-01,Active
2026-03-01,CUST-0095,Enterprise,162,2499.0,0.13,3980.89,47770.67,Annual,2027-01-01,Active
2026-04-01,CUST-0095,Enterprise,165,2499.0,0.13,4074.45,48893.39,Annual,2027-01-01,Active
2026-05-01,CUST-0095,Enterprise,179,2499.0,0.13,4476.95,53723.4,Annual,2027-01-01,Active
2026-06-01,CUST-0095,Enterprise,170,2499.0,0.13,4234.67,50816.0,Annual,2027-01-01,Active
2025-12-01,CUST-0096,Professional,25,599.0,0.1,539.1,6469.2,Annual,2026-12-01,Active
2026-01-01,CUST-0096,Professional,25,599.0,0.1,540.45,6485.37,Annual,2027-12-01,Active
2026-02-01,CUST-0096,Professional,25,599.0,0.1,541.8,6501.55,Annual,2027-12-01,Active
2026-03-01,CUST-0096,Professional,25,599.0,0.1,543.14,6517.72,Annual,2027-12-01,Active
2026-04-01,CUST-0096,Professional,25,599.0,0.1,544.49,6533.89,Annual,2027-12-01,Active
2026-05-01,CUST-0096,Professional,25,599.0,0.1,545.84,6550.07,Annual,2027-12-01,Active
2026-06-01,CUST-0096,Professional,25,599.0,0.1,547.19,6566.24,Annual,2027-12-01,Active
2025-08-01,CUST-0097,Starter,8,149.0,0.0,191.0,2292.0,Monthly,2026-08-01,Active
2025-09-01,CUST-0097,Starter,8,149.0,0.0,191.48,2297.73,Monthly,2026-08-01,Active
2025-10-01,CUST-0097,Starter,8,149.0,0.0,191.95,2303.46,Monthly,2026-08-01,Active
2025-11-01,CUST-0097,Starter,8,149.0,0.0,192.43,2309.19,Monthly,2026-08-01,Active
2025-12-01,CUST-0097,Starter,8,149.0,0.0,192.91,2314.92,Monthly,2026-08-01,Active
2026-01-01,CUST-0097,Starter,8,149.0,0.0,193.39,2320.65,Monthly,2027-08-01,Active
2026-02-01,CUST-0097,Starter,9,149.0,0.0,208.07,2496.9,Monthly,2027-08-01,Active
2026-03-01,CUST-0097,Starter,9,149.0,0.0,208.59,2503.05,Monthly,2027-08-01,Active
2026-04-01,CUST-0097,Starter,9,149.0,0.0,209.1,2509.2,Monthly,2027-08-01,Active
2026-05-01,CUST-0097,Starter,9,149.0,0.0,209.61,2515.35,Monthly,2027-08-01,Active
2026-06-01,CUST-0097,Starter,9,149.0,0.0,210.12,2521.5,Monthly,2027-08-01,Active
2025-12-01,CUST-0098,Professional,70,599.0,0.0,1589.0,19068.0,Monthly,2026-12-01,Active
2026-01-01,CUST-0098,Professional,74,599.0,0.0,1681.19,20174.31,Monthly,2027-12-01,Active
2026-02-01,CUST-0098,Professional,70,599.0,0.0,1596.94,19163.34,Monthly,2027-12-01,Active
2026-03-01,CUST-0098,Professional,72,599.0,0.0,1645.25,19742.97,Monthly,2027-12-01,Active
2026-04-01,CUST-0098,Professional,80,599.0,0.0,1827.09,21925.08,Monthly,2027-12-01,Active
2026-05-01,CUST-0098,Professional,78,599.0,0.0,1787.06,21444.75,Monthly,2027-12-01,Active
2026-06-01,CUST-0098,Professional,71,599.0,0.0,1635.16,19621.98,Monthly,2027-12-01,Active
2025-07-01,CUST-0099,Professional,25,599.0,0.0,599.0,7188.0,Monthly,2026-07-01,Active
2025-08-01,CUST-0099,Professional,25,599.0,0.0,600.5,7205.97,Monthly,2026-07-01,Active
2025-09-01,CUST-0099,Professional,25,599.0,0.0,601.99,7223.94,Monthly,2026-07-01,Active
2025-10-01,CUST-0099,Professional,25,599.0,0.0,603.49,7241.91,Monthly,2026-07-01,Active
2025-11-01,CUST-0099,Professional,25,599.0,0.0,604.99,7259.88,Monthly,2026-07-01,Active
2025-12-01,CUST-0099,Professional,25,599.0,0.0,606.49,7277.85,Monthly,2026-07-01,Active
2026-01-01,CUST-0099,Professional,25,599.0,0.0,607.98,7295.82,Monthly,2027-07-01,Active
2026-02-01,CUST-0099,Professional,25,599.0,0.0,609.48,7313.79,Monthly,2027-07-01,Active
2026-03-01,CUST-0099,Professional,25,599.0,0.0,610.98,7331.76,Monthly,2027-07-01,Active
2026-04-01,CUST-0099,Professional,25,599.0,0.0,612.48,7349.73,Monthly,2027-07-01,Active
2026-05-01,CUST-0099,Professional,25,599.0,0.0,613.97,7367.7,Monthly,2027-07-01,Active
2026-06-01,CUST-0099,Professional,25,599.0,0.0,615.47,7385.67,Monthly,2027-07-01,Active
2025-01-01,CUST-0100,Starter,5,149.0,0.0,149.0,1788.0,Monthly,2026-01-01,Active
2025-02-01,CUST-0100,Starter,5,149.0,0.0,149.37,1792.47,Monthly,2026-01-01,Active
2025-03-01,CUST-0100,Starter,5,149.0,0.0,149.74,1796.94,Monthly,2026-01-01,Active
2025-04-01,CUST-0100,Starter,5,149.0,0.0,150.12,1801.41,Monthly,2026-01-01,Active
2025-05-01,CUST-0100,Starter,5,149.0,0.0,150.49,1805.88,Monthly,2026-01-01,Active
2025-06-01,CUST-0100,Starter,5,149.0,0.0,150.86,1810.35,Monthly,2026-01-01,Active
2025-07-01,CUST-0100,Starter,5,149.0,0.0,151.23,1814.82,Monthly,2026-01-01,Active
2025-08-01,CUST-0100,Starter,5,149.0,0.0,151.61,1819.29,Monthly,2026-01-01,Active
2025-09-01,CUST-0100,Starter,5,149.0,0.0,151.98,1823.76,Monthly,2026-01-01,Active
2025-10-01,CUST-0100,Starter,5,149.0,0.0,152.35,1828.23,Monthly,2026-01-01,Active
2025-11-01,CUST-0100,Starter,5,149.0,0.0,152.72,1832.7,Monthly,2026-01-01,Active
2025-12-01,CUST-0100,Starter,5,149.0,0.0,153.1,1837.17,Monthly,2026-01-01,Active
2026-01-01,CUST-0100,Starter,5,149.0,0.0,153.47,1841.64,Monthly,2027-01-01,Active
2026-02-01,CUST-0100,Starter,5,149.0,0.0,153.84,1846.11,Monthly,2027-01-01,Active
2026-03-01,CUST-0100,Starter,5,149.0,0.0,154.21,1850.58,Monthly,2027-01-01,Active
2026-04-01,CUST-0100,Starter,5,149.0,0.0,154.59,1855.05,Monthly,2027-01-01,Active
2026-05-01,CUST-0100,Starter,5,149.0,0.0,154.96,1859.52,Monthly,2027-01-01,Active
2026-06-01,CUST-0100,Starter,5,149.0,0.0,155.33,1863.99,Monthly,2027-01-01,Active
